nounsAllCount,nounsAllIndex
{'신천동': 2},{'신천동': 9553}
{'육오오사': 2},{'육오오사': 9554}
{'수지구': 2},{'수지구': 9555}
{'그죠잉': 2},{'그죠잉': 9556}
{'팔백칠십': 2},{'팔백칠십': 9557}
{'오산시': 2},{'오산시': 9558}
{'신림동': 2},{'신림동': 9559}
{'프란시스': 2},{'프란시스': 9560}
{'여객기': 2},{'여객기': 9561}
{'리모콘': 2},{'리모콘': 9562}
{'팔오이삼사칠': 2},{'팔오이삼사칠': 9563}
{'플래': 2},{'플래': 9564}
{'약도': 2},{'약도': 9565}
{'선지': 2},{'선지': 9566}
{'후문': 2},{'후문': 9567}
{'반액': 2},{'반액': 9568}
{'라파': 2},{'라파': 9569}
{'레트': 2},{'레트': 9570}
{'킥스비': 2},{'킥스비': 9571}
{'프레스티지': 2},{'프레스티지': 9572}
{'진솔': 2},{'진솔': 9573}
{'합병': 2},{'합병': 9574}
{'삼구구구': 2},{'삼구구구': 9575}
{'서대문구': 2},{'서대문구': 9576}
{'육이사이': 2},{'육이사이': 9577}
{'캠브리지': 2},{'캠브리지': 9578}
{'팔오삼사': 2},{'팔오삼사': 9579}
{'아택': 2},{'아택': 9580}
{'박만': 2},{'박만': 9581}
{'단추': 2},{'단추': 9582}
{'신도림': 2},{'신도림': 9583}
{'옥스퍼드': 2},{'옥스퍼드': 9584}
{'오일사일팔': 2},{'오일사일팔': 9585}
{'항시': 2},{'항시': 9586}
{'덕수궁': 2},{'덕수궁': 9587}
{'스카이프': 2},{'스카이프': 9588}
{'봉봉': 2},{'봉봉': 9589}
{'밀착': 2},{'밀착': 9590}
{'삼칠이사': 2},{'삼칠이사': 9591}
{'하운': 2},{'하운': 9592}
{'총구': 2},{'총구': 9593}
{'크리스피크림': 2},{'크리스피크림': 9594}
{'스타킹': 2},{'스타킹': 9595}
{'자이시': 1},{'자이시': 9596}
{'잔디': 1},{'잔디': 9597}
{'노스웨스트': 1},{'노스웨스트': 9598}
{'아가서': 1},{'아가서': 9599}
{'소규모': 1},{'소규모': 9600}
{'편사': 1},{'편사': 9601}
{'조마조마': 1},{'조마조마': 9602}
{'페레가모는': 1},{'페레가모는': 9603}
{'칼레': 1},{'칼레': 9604}
{'사삼칠팔이': 1},{'사삼칠팔이': 9605}
{'이병주': 1},{'이병주': 9606}
{'인타': 1},{'인타': 9607}
{'도주': 1},{'도주': 9608}
{'어모': 1},{'어모': 9609}
{'변기': 1},{'변기': 9610}
{'삼십칠이': 1},{'삼십칠이': 9611}
{'임효': 1},{'임효': 9612}
{'금로': 1},{'금로': 9613}
{'삼삼칠이': 1},{'삼삼칠이': 9614}
{'싹다': 1},{'싹다': 9615}
{'티웨': 1},{'티웨': 9616}
{'브릭': 1},{'브릭': 9617}
{'패킹택': 1},{'패킹택': 9618}
{'미심': 1},{'미심': 9619}
{'박현지': 1},{'박현지': 9620}
{'노리': 1},{'노리': 9621}
{'입회': 1},{'입회': 9622}
{'스피세': 1},{'스피세': 9623}
{'수영모': 1},{'수영모': 9624}
{'애완견': 1},{'애완견': 9625}
{'불미': 1},{'불미': 9626}
{'양재': 1},{'양재': 9627}
{'슈즈하': 1},{'슈즈하': 9628}
{'배효': 1},{'배효': 9629}
{'면적': 1},{'면적': 9630}
{'스크롤': 1},{'스크롤': 9631}
{'알갱이': 1},{'알갱이': 9632}
{'천식': 1},{'천식': 9633}
{'삼칠오육': 1},{'삼칠오육': 9634}
{'사오팔팔사': 1},{'사오팔팔사': 9635}
{'사오이구': 1},{'사오이구': 9636}
{'퍼뜩': 1},{'퍼뜩': 9637}
{'육오사이': 1},{'육오사이': 9638}
{'삼오팔이': 1},{'삼오팔이': 9639}
{'구천구백삼십': 1},{'구천구백삼십': 9640}
{'한살이': 1},{'한살이': 9641}
{'육삼오팔이': 1},{'육삼오팔이': 9642}
{'말입': 1},{'말입': 9643}
{'구성은': 1},{'구성은': 9644}
{'남발': 1},{'남발': 9645}
{'튕겨져': 1},{'튕겨져': 9646}
{'라이프치히': 1},{'라이프치히': 9647}
{'디텐': 1},{'디텐': 9648}
{'비량': 1},{'비량': 9649}
{'티브': 1},{'티브': 9650}
{'진저': 1},{'진저': 9651}
{'이자인': 1},{'이자인': 9652}
{'김상현': 1},{'김상현': 9653}
{'서유럽': 1},{'서유럽': 9654}
{'드래곤': 1},{'드래곤': 9655}
{'에드': 1},{'에드': 9656}
{'좀처럼': 1},{'좀처럼': 9657}
{'오오일오': 1},{'오오일오': 9658}
{'님들': 1},{'님들': 9659}
{'이이이오': 1},{'이이이오': 9660}
{'팔팔사사일': 1},{'팔팔사사일': 9661}
{'이일십': 1},{'이일십': 9662}
{'카밀리아': 1},{'카밀리아': 9663}
{'십일십': 1},{'십일십': 9664}
{'오닉스': 1},{'오닉스': 9665}
{'복자': 1},{'복자': 9666}
{'소변': 1},{'소변': 9667}
{'삼육오삼이': 1},{'삼육오삼이': 9668}
{'인예': 1},{'인예': 9669}
{'구일일': 1},{'구일일': 9670}
{'육육일구': 1},{'육육일구': 9671}
{'트럼프': 1},{'트럼프': 9672}
{'팔팔이구': 1},{'팔팔이구': 9673}
{'암시': 1},{'암시': 9674}
{'팔구사일': 1},{'팔구사일': 9675}
{'십팔만이': 1},{'십팔만이': 9676}
{'천육백원': 1},{'천육백원': 9677}
{'천육십육원': 1},{'천육십육원': 9678}
{'백칠십이원': 1},{'백칠십이원': 9679}
{'육천팔백': 1},{'육천팔백': 9680}
{'농사': 1},{'농사': 9681}
{'오정현': 1},{'오정현': 9682}
{'다야': 1},{'다야': 9683}
{'샵음': 1},{'샵음': 9684}
{'무도': 1},{'무도': 9685}
{'올세인츠': 1},{'올세인츠': 9686}
{'콜센턴데': 1},{'콜센턴데': 9687}
{'도길': 1},{'도길': 9688}
{'손거울': 1},{'손거울': 9689}
{'그라로슈': 1},{'그라로슈': 9690}
{'입술': 1},{'입술': 9691}
{'류일': 1},{'류일': 9692}
{'김용태': 1},{'김용태': 9693}
{'케밥': 1},{'케밥': 9694}
{'지씨': 1},{'지씨': 9695}
{'어죽어': 1},{'어죽어': 9696}
{'판국': 1},{'판국': 9697}
{'로저': 1},{'로저': 9698}
{'기린': 1},{'기린': 9699}
{'부란': 1},{'부란': 9700}
{'올비': 1},{'올비': 9701}
{'세한': 1},{'세한': 9702}
{'최재용': 1},{'최재용': 9703}
{'티엠엠': 1},{'티엠엠': 9704}
{'는고': 1},{'는고': 9705}
{'십십일원': 1},{'십십일원': 9706}
{'육육이이': 1},{'육육이이': 9707}
{'칠오삼이': 1},{'칠오삼이': 9708}
{'김수미': 1},{'김수미': 9709}
{'육사삼육': 1},{'육사삼육': 9710}
{'유승우': 1},{'유승우': 9711}
{'쪽쪽': 1},{'쪽쪽': 9712}
{'엘케': 1},{'엘케': 9713}
{'국기': 1},{'국기': 9714}
{'발리나': 1},{'발리나': 9715}
{'구도': 1},{'구도': 9716}
{'스왑': 1},{'스왑': 9717}
{'오칠이구': 1},{'오칠이구': 9718}
{'오칠오구': 1},{'오칠오구': 9719}
{'전진영': 1},{'전진영': 9720}
{'스페샬': 1},{'스페샬': 9721}
{'김금': 1},{'김금': 9722}
{'김근': 1},{'김근': 9723}
{'점주': 1},{'점주': 9724}
{'고하': 1},{'고하': 9725}
{'코사무이': 1},{'코사무이': 9726}
{'오거': 1},{'오거': 9727}
{'결번': 1},{'결번': 9728}
{'오백오십팔': 1},{'오백오십팔': 9729}
{'십삼도': 1},{'십삼도': 9730}
{'릴리': 1},{'릴리': 9731}
{'일사삼이': 1},{'일사삼이': 9732}
{'데건': 1},{'데건': 9733}
{'물량한다': 1},{'물량한다': 9734}
{'되스': 1},{'되스': 9735}
{'사삼이이구': 1},{'사삼이이구': 9736}
{'엠영이시': 1},{'엠영이시': 9737}
{'아다다': 1},{'아다다': 9738}
{'세스': 1},{'세스': 9739}
{'정성훈': 1},{'정성훈': 9740}
{'디셀': 1},{'디셀': 9741}
{'단양': 1},{'단양': 9742}
{'누런': 1},{'누런': 9743}
{'만포': 1},{'만포': 9744}
{'이지선': 1},{'이지선': 9745}
{'육천구': 1},{'육천구': 9746}
{'아이오와': 1},{'아이오와': 9747}
{'김운용': 1},{'김운용': 9748}
{'안세정': 1},{'안세정': 9749}
{'리키': 1},{'리키': 9750}
{'보은': 1},{'보은': 9751}
{'메롱': 1},{'메롱': 9752}
{'페트': 1},{'페트': 9753}
{'이미옥': 1},{'이미옥': 9754}
{'플러': 1},{'플러': 9755}
{'앤롤프으': 1},{'앤롤프으': 9756}
{'리모': 1},{'리모': 9757}
{'스스스': 1},{'스스스': 9758}
{'컴플렉스': 1},{'컴플렉스': 9759}
{'아종': 1},{'아종': 9760}
{'삼팔구이': 1},{'삼팔구이': 9761}
{'파열': 1},{'파열': 9762}
{'장민': 1},{'장민': 9763}
{'환자': 1},{'환자': 9764}
{'임문': 1},{'임문': 9765}
{'최은영': 1},{'최은영': 9766}
{'하나님': 1},{'하나님': 9767}
{'거니': 1},{'거니': 9768}
{'아사히': 1},{'아사히': 9769}
{'팔이오이': 1},{'팔이오이': 9770}
{'삼백삼십': 1},{'삼백삼십': 9771}
{'강영숙': 1},{'강영숙': 9772}
{'사팔이오이오': 1},{'사팔이오이오': 9773}
{'양보': 1},{'양보': 9774}
{'삼오사일': 1},{'삼오사일': 9775}
{'카나리아': 1},{'카나리아': 9776}
{'페이팔': 1},{'페이팔': 9777}
{'보칼': 1},{'보칼': 9778}
{'카운티': 1},{'카운티': 9779}
{'콜스': 1},{'콜스': 9780}
{'바그': 1},{'바그': 9781}
{'지샥예': 1},{'지샥예': 9782}
{'검멀레': 1},{'검멀레': 9783}
{'전시회': 1},{'전시회': 9784}
{'팔삼오사': 1},{'팔삼오사': 9785}
{'오이일구삼이': 1},{'오이일구삼이': 9786}
{'오이일이구': 1},{'오이일이구': 9787}
{'선하': 1},{'선하': 9788}
{'은를': 1},{'은를': 9789}
{'일일이이': 1},{'일일이이': 9790}
{'구사구구': 1},{'구사구구': 9791}
{'이십사만원': 1},{'이십사만원': 9792}
{'디큐시': 1},{'디큐시': 9793}
{'삼칠사원': 1},{'삼칠사원': 9794}
{'사오사원': 1},{'사오사원': 9795}
{'사십삼이': 1},{'사십삼이': 9796}
{'기재부': 1},{'기재부': 9797}
{'권수정': 1},{'권수정': 9798}
{'하복': 1},{'하복': 9799}
{'대대': 1},{'대대': 9800}
{'으셨나': 1},{'으셨나': 9801}
{'어월달': 1},{'어월달': 9802}
{'닉트워터': 1},{'닉트워터': 9803}
{'로컬': 1},{'로컬': 9804}
{'꼼수': 1},{'꼼수': 9805}
{'이호석': 1},{'이호석': 9806}
{'달치': 1},{'달치': 9807}
{'무자': 1},{'무자': 9808}
{'뭉치': 1},{'뭉치': 9809}
{'근혜': 1},{'근혜': 9810}
{'케이케이': 1},{'케이케이': 9811}
{'윤정아': 1},{'윤정아': 9812}
{'흉물': 1},{'흉물': 9813}
{'치과': 1},{'치과': 9814}
{'포수': 1},{'포수': 9815}
{'유디예': 1},{'유디예': 9816}
{'어버릴': 1},{'어버릴': 9817}
{'뱅앤': 1},{'뱅앤': 9818}
{'탈출': 1},{'탈출': 9819}
{'실번': 1},{'실번': 9820}
{'친절': 1},{'친절': 9821}
{'댄스': 1},{'댄스': 9822}
{'육이오이이': 1},{'육이오이이': 9823}
{'재계약': 1},{'재계약': 9824}
{'구구사일이': 1},{'구구사일이': 9825}
{'일박': 1},{'일박': 9826}
{'박점숙': 1},{'박점숙': 9827}
{'오삼삼이': 1},{'오삼삼이': 9828}
{'사이구구': 1},{'사이구구': 9829}
{'필자': 1},{'필자': 9830}
{'엠엔': 1},{'엠엔': 9831}
{'청음': 1},{'청음': 9832}
{'승연이': 1},{'승연이': 9833}
{'편심': 1},{'편심': 9834}
{'필순': 1},{'필순': 9835}
{'오주연': 1},{'오주연': 9836}
{'중구청': 1},{'중구청': 9837}
{'입월': 1},{'입월': 9838}
{'이민오': 1},{'이민오': 9839}
{'이민수': 1},{'이민수': 9840}
{'사이일팔이': 1},{'사이일팔이': 9841}
{'일삼일오': 1},{'일삼일오': 9842}
{'솔음': 1},{'솔음': 9843}
{'설득': 1},{'설득': 9844}
{'분오': 1},{'분오': 9845}
{'명장': 1},{'명장': 9846}
{'환경상': 1},{'환경상': 9847}
{'양호': 1},{'양호': 9848}
{'엘러': 1},{'엘러': 9849}
{'송미': 1},{'송미': 9850}
{'소년': 1},{'소년': 9851}
{'십자': 1},{'십자': 9852}
{'삼팔육삼': 1},{'삼팔육삼': 9853}
{'스웨': 1},{'스웨': 9854}
{'문경희': 1},{'문경희': 9855}
{'발인': 1},{'발인': 9856}
{'클리오네': 1},{'클리오네': 9857}
{'상품택': 1},{'상품택': 9858}
{'립립밤': 1},{'립립밤': 9859}
{'정보원': 1},{'정보원': 9860}
{'김한선': 1},{'김한선': 9861}
{'캔슬할': 1},{'캔슬할': 9862}
{'건용': 1},{'건용': 9863}
{'팔오구이': 1},{'팔오구이': 9864}
{'분전': 1},{'분전': 9865}
{'인접': 1},{'인접': 9866}
{'해이': 1},{'해이': 9867}
{'허리케인': 1},{'허리케인': 9868}
{'콘센트': 1},{'콘센트': 9869}
{'팔라스': 1},{'팔라스': 9870}
{'스텐레스': 1},{'스텐레스': 9871}
{'유경': 1},{'유경': 9872}
{'육육이오이삼': 1},{'육육이오이삼': 9873}
{'사삼육육이': 1},{'사삼육육이': 9874}
{'셨으면': 1},{'셨으면': 9875}
{'엄두': 1},{'엄두': 9876}
{'이만구': 1},{'이만구': 9877}
{'드입니': 1},{'드입니': 9878}
{'주정': 1},{'주정': 9879}
{'정선민': 1},{'정선민': 9880}
{'에아': 1},{'에아': 9881}
{'김효순': 1},{'김효순': 9882}
{'딸도': 1},{'딸도': 9883}
{'하잠': 1},{'하잠': 9884}
{'원세개': 1},{'원세개': 9885}
{'포이동': 1},{'포이동': 9886}
{'견학': 1},{'견학': 9887}
{'신미라': 1},{'신미라': 9888}
{'사사사사': 1},{'사사사사': 9889}
{'육일삼사': 1},{'육일삼사': 9890}
{'유의셔': 1},{'유의셔': 9891}
{'음사': 1},{'음사': 9892}
{'길일': 1},{'길일': 9893}
{'드목': 1},{'드목': 9894}
{'라이스': 1},{'라이스': 9895}
{'큐유오': 1},{'큐유오': 9896}
{'어짜': 1},{'어짜': 9897}
{'칠천량': 1},{'칠천량': 9898}
{'어행': 1},{'어행': 9899}
{'어큐유': 1},{'어큐유': 9900}
{'번번이': 1},{'번번이': 9901}
{'뭉그려': 1},{'뭉그려': 9902}
{'일삼칠오구': 1},{'일삼칠오구': 9903}
{'상징': 1},{'상징': 9904}
{'이직': 1},{'이직': 9905}
{'송전': 1},{'송전': 9906}
{'헤엄': 1},{'헤엄': 9907}
{'아콘겠네': 1},{'아콘겠네': 9908}
{'칠유': 1},{'칠유': 9909}
{'발바닥': 1},{'발바닥': 9910}
{'후음': 1},{'후음': 9911}
{'꼭로': 1},{'꼭로': 9912}
{'과징금': 1},{'과징금': 9913}
{'사탕': 1},{'사탕': 9914}
{'일삼삼육삼칠': 1},{'일삼삼육삼칠': 9915}
{'가줄': 1},{'가줄': 9916}
{'근하': 1},{'근하': 9917}
{'오차': 1},{'오차': 9918}
{'보리차': 1},{'보리차': 9919}
{'칠일육': 1},{'칠일육': 9920}
{'행음': 1},{'행음': 9921}
{'만능': 1},{'만능': 9922}
{'팔씨름': 1},{'팔씨름': 9923}
{'원주': 1},{'원주': 9924}
{'제니트': 1},{'제니트': 9925}
{'알엠제이': 1},{'알엠제이': 9926}
{'피피티': 1},{'피피티': 9927}
{'아비에이': 1},{'아비에이': 9928}
{'오베르': 1},{'오베르': 9929}
{'뛰르': 1},{'뛰르': 9930}
{'보총': 1},{'보총': 9931}
{'종양': 1},{'종양': 9932}
{'관곈': 1},{'관곈': 9933}
{'삼칠칠삼': 1},{'삼칠칠삼': 9934}
{'편년': 1},{'편년': 9935}
{'애경': 1},{'애경': 9936}
{'스코트': 1},{'스코트': 9937}
{'국외': 1},{'국외': 9938}
{'발롱': 1},{'발롱': 9939}
{'밀양시': 1},{'밀양시': 9940}
{'번동': 1},{'번동': 9941}
{'일삼일사': 1},{'일삼일사': 9942}
{'진수': 1},{'진수': 9943}
{'표면': 1},{'표면': 9944}
{'농성': 1},{'농성': 9945}
{'의논': 1},{'의논': 9946}
{'해달': 1},{'해달': 9947}
{'신부전': 1},{'신부전': 9948}
{'육칠사삼이': 1},{'육칠사삼이': 9949}
{'연통': 1},{'연통': 9950}
{'징수': 1},{'징수': 9951}
{'공교': 1},{'공교': 9952}
{'구이십': 1},{'구이십': 9953}
{'파편': 1},{'파편': 9954}
{'파레트': 1},{'파레트': 9955}
{'천십칠': 1},{'천십칠': 9956}
{'재입점': 1},{'재입점': 9957}
{'삼초': 1},{'삼초': 9958}
{'보스나': 1},{'보스나': 9959}
{'엠지엔는': 1},{'엠지엔는': 9960}
{'엠칠믄': 1},{'엠칠믄': 9961}
{'틀니': 1},{'틀니': 9962}
{'생일도': 1},{'생일도': 9963}
{'해싹': 1},{'해싹': 9964}
{'가수': 1},{'가수': 9965}
{'일오이팔이': 1},{'일오이팔이': 9966}
{'삼칠칠삼이': 1},{'삼칠칠삼이': 9967}
{'진료': 1},{'진료': 9968}
{'김희원': 1},{'김희원': 9969}
{'구루구루': 1},{'구루구루': 9970}
{'있길레': 1},{'있길레': 9971}
{'삼삼칠일': 1},{'삼삼칠일': 9972}
{'마상': 1},{'마상': 9973}
{'열흘셨': 1},{'열흘셨': 9974}
{'드러머': 1},{'드러머': 9975}
{'눌린': 1},{'눌린': 9976}
{'노조': 1},{'노조': 9977}
{'이건희': 1},{'이건희': 9978}
{'주몽': 1},{'주몽': 9979}
{'빅뱅': 1},{'빅뱅': 9980}
{'엠알아': 1},{'엠알아': 9981}
{'야구장': 1},{'야구장': 9982}
{'간부': 1},{'간부': 9983}
{'아이클': 1},{'아이클': 9984}
{'이미연': 1},{'이미연': 9985}
{'유엠지이': 1},{'유엠지이': 9986}
{'신향': 1},{'신향': 9987}
{'앱고': 1},{'앱고': 9988}
{'맥립': 1},{'맥립': 9989}
{'리오스': 1},{'리오스': 9990}
{'김미선': 1},{'김미선': 9991}
{'배낭': 1},{'배낭': 9992}
{'삼백원': 1},{'삼백원': 9993}
{'륙인데': 1},{'륙인데': 9994}
{'스라': 1},{'스라': 9995}
{'엠음음': 1},{'엠음음': 9996}
{'육진': 1},{'육진': 9997}
{'구세계': 1},{'구세계': 9998}
{'엠삼이': 1},{'엠삼이': 9999}
{'요음': 1},{'요음': 10000}
{'백제': 1},{'백제': 10001}
{'이부': 1},{'이부': 10002}
{'버치는': 1},{'버치는': 10003}
{'디큐물산': 1},{'디큐물산': 10004}
{'오백천': 1},{'오백천': 10005}
{'옷차림': 1},{'옷차림': 10006}
{'영공': 1},{'영공': 10007}
{'놨걸': 1},{'놨걸': 10008}
{'이게셔': 1},{'이게셔': 10009}
{'경쟁': 1},{'경쟁': 10010}
{'다양성': 1},{'다양성': 10011}
{'칠만구': 1},{'칠만구': 10012}
{'이이오이오이오': 1},{'이이오이오이오': 10013}
{'정석': 1},{'정석': 10014}
{'집단': 1},{'집단': 10015}
{'권역': 1},{'권역': 10016}
{'장욱': 1},{'장욱': 10017}
{'코펜하겐': 1},{'코펜하겐': 10018}
{'이칠사삼': 1},{'이칠사삼': 10019}
{'탁상': 1},{'탁상': 10020}
{'턱걸이': 1},{'턱걸이': 10021}
{'성북구': 1},{'성북구': 10022}
{'북악산': 1},{'북악산': 10023}
{'낙성대': 1},{'낙성대': 10024}
{'오백육십': 1},{'오백육십': 10025}
{'서강': 1},{'서강': 10026}
{'정로': 1},{'정로': 10027}
{'상적': 1},{'상적': 10028}
{'음칠': 1},{'음칠': 10029}
{'소급': 1},{'소급': 10030}
{'모현': 1},{'모현': 10031}
{'관중': 1},{'관중': 10032}
{'연예': 1},{'연예': 10033}
{'칼럼니스트': 1},{'칼럼니스트': 10034}
{'정나미': 1},{'정나미': 10035}
{'아집': 1},{'아집': 10036}
{'어딥': 1},{'어딥': 10037}
{'오래오래': 1},{'오래오래': 10038}
{'뭐육': 1},{'뭐육': 10039}
{'변태': 1},{'변태': 10040}
{'오육사삼': 1},{'오육사삼': 10041}
{'형진': 1},{'형진': 10042}
{'평상': 1},{'평상': 10043}
{'남친': 1},{'남친': 10044}
{'로선': 1},{'로선': 10045}
{'면시': 1},{'면시': 10046}
{'선선': 1},{'선선': 10047}
{'어포': 1},{'어포': 10048}
{'오삼삼오': 1},{'오삼삼오': 10049}
{'상표': 1},{'상표': 10050}
{'김별': 1},{'김별': 10051}
{'사구구팔': 1},{'사구구팔': 10052}
{'동일성': 1},{'동일성': 10053}
{'년산': 1},{'년산': 10054}
{'태능': 1},{'태능': 10055}
{'론로': 1},{'론로': 10056}
{'수셨': 1},{'수셨': 10057}
{'팔개': 1},{'팔개': 10058}
{'비엣젯칠': 1},{'비엣젯칠': 10059}
{'라카': 1},{'라카': 10060}
{'셔가지': 1},{'셔가지': 10061}
{'에쓰': 1},{'에쓰': 10062}
{'이은영': 1},{'이은영': 10063}
{'홍현': 1},{'홍현': 10064}
{'엄엄': 1},{'엄엄': 10065}
{'양치질': 1},{'양치질': 10066}
{'택칠': 1},{'택칠': 10067}
{'답안': 1},{'답안': 10068}
{'어두장': 1},{'어두장': 10069}
{'재범': 1},{'재범': 10070}
{'십이삼': 1},{'십이삼': 10071}
{'병인': 1},{'병인': 10072}
{'미림': 1},{'미림': 10073}
{'명목': 1},{'명목': 10074}
{'채소': 1},{'채소': 10075}
{'박철우': 1},{'박철우': 10076}
{'십이십이': 1},{'십이십이': 10077}
{'전화량': 1},{'전화량': 10078}
{'이팔오팔': 1},{'이팔오팔': 10079}
{'아턴': 1},{'아턴': 10080}
{'김희철': 1},{'김희철': 10081}
{'파라미터': 1},{'파라미터': 10082}
{'있다엠': 1},{'있다엠': 10083}
{'게은': 1},{'게은': 10084}
{'인스턴트': 1},{'인스턴트': 10085}
{'시절': 1},{'시절': 10086}
{'주현': 1},{'주현': 10087}
{'김슬빈입니': 1},{'김슬빈입니': 10088}
{'오삼칠팔이': 1},{'오삼칠팔이': 10089}
{'부마': 1},{'부마': 10090}
{'양혜진': 1},{'양혜진': 10091}
{'재회': 1},{'재회': 10092}
{'면모': 1},{'면모': 10093}
{'밀트': 1},{'밀트': 10094}
{'엄했': 1},{'엄했': 10095}
{'두부': 1},{'두부': 10096}
{'내근': 1},{'내근': 10097}
{'윤일선': 1},{'윤일선': 10098}
{'오구사구': 1},{'오구사구': 10099}
{'시리우스': 1},{'시리우스': 10100}
{'이디어': 1},{'이디어': 10101}
{'우스': 1},{'우스': 10102}
{'파나소닉': 1},{'파나소닉': 10103}
{'백동': 1},{'백동': 10104}
{'오사구구만': 1},{'오사구구만': 10105}
{'말리': 1},{'말리': 10106}
{'청자': 1},{'청자': 10107}
{'백사오': 1},{'백사오': 10108}
{'번구': 1},{'번구': 10109}
{'스피라': 1},{'스피라': 10110}
{'꼴등': 1},{'꼴등': 10111}
{'진품': 1},{'진품': 10112}
{'왜왜왜': 1},{'왜왜왜': 10113}
{'이니셜해': 1},{'이니셜해': 10114}
{'흥미': 1},{'흥미': 10115}
{'삼사사이': 1},{'삼사사이': 10116}
{'소린': 1},{'소린': 10117}
{'장윤주': 1},{'장윤주': 10118}
{'독수리': 1},{'독수리': 10119}
{'청송군': 1},{'청송군': 10120}
{'복제': 1},{'복제': 10121}
{'여당': 1},{'여당': 10122}
{'명예': 1},{'명예': 10123}
{'타이트': 1},{'타이트': 10124}
{'약화': 1},{'약화': 10125}
{'오백십삼': 1},{'오백십삼': 10126}
{'오백십천': 1},{'오백십천': 10127}
{'프리픽스': 1},{'프리픽스': 10128}
{'적절': 1},{'적절': 10129}
{'불가피': 1},{'불가피': 10130}
{'공모전': 1},{'공모전': 10131}
{'구구삼구': 1},{'구구삼구': 10132}
{'티예': 1},{'티예': 10133}
{'화이트하우스': 1},{'화이트하우스': 10134}
{'몬티': 1},{'몬티': 10135}
{'창세': 1},{'창세': 10136}
{'라틴': 1},{'라틴': 10137}
{'메시': 1},{'메시': 10138}
{'젤담': 1},{'젤담': 10139}
{'이승복': 1},{'이승복': 10140}
{'사백만': 1},{'사백만': 10141}
{'백백': 1},{'백백': 10142}
{'동남': 1},{'동남': 10143}
{'안산시': 1},{'안산시': 10144}
{'단원구': 1},{'단원구': 10145}
{'고잔동': 1},{'고잔동': 10146}
{'동락': 1},{'동락': 10147}
{'오백십이': 1},{'오백십이': 10148}
{'옵티': 1},{'옵티': 10149}
{'있으님': 1},{'있으님': 10150}
{'팔육사사일': 1},{'팔육사사일': 10151}
{'구팔일': 1},{'구팔일': 10152}
{'독자': 1},{'독자': 10153}
{'퇴사': 1},{'퇴사': 10154}
{'육팔오': 1},{'육팔오': 10155}
{'이백만원': 1},{'이백만원': 10156}
{'아발렛': 1},{'아발렛': 10157}
{'비기라': 1},{'비기라': 10158}
{'치도': 1},{'치도': 10159}
{'서온': 1},{'서온': 10160}
{'고역': 1},{'고역': 10161}
{'불투명': 1},{'불투명': 10162}
{'멘탈': 1},{'멘탈': 10163}
{'오삼칠일': 1},{'오삼칠일': 10164}
{'육삼팔육삼': 1},{'육삼팔육삼': 10165}
{'연출': 1},{'연출': 10166}
{'일삼칠일일': 1},{'일삼칠일일': 10167}
{'레이크': 1},{'레이크': 10168}
{'천삼백삼오': 1},{'천삼백삼오': 10169}
{'풍물': 1},{'풍물': 10170}
{'선로': 1},{'선로': 10171}
{'드롭스': 1},{'드롭스': 10172}
{'시오엔': 1},{'시오엔': 10173}
{'일삼오구': 1},{'일삼오구': 10174}
{'정전기': 1},{'정전기': 10175}
{'사이칠사': 1},{'사이칠사': 10176}
{'강혜숙': 1},{'강혜숙': 10177}
{'사삼육사': 1},{'사삼육사': 10178}
{'사이사구': 1},{'사이사구': 10179}
{'오십일만이': 1},{'오십일만이': 10180}
{'회생': 1},{'회생': 10181}
{'권단': 1},{'권단': 10182}
{'이십이십칠일': 1},{'이십이십칠일': 10183}
{'물놀이': 1},{'물놀이': 10184}
{'만해해': 1},{'만해해': 10185}
{'고현': 1},{'고현': 10186}
{'이백이십이': 1},{'이백이십이': 10187}
{'정순혜': 1},{'정순혜': 10188}
{'에피': 1},{'에피': 10189}
{'중소기업': 1},{'중소기업': 10190}
{'컴응': 1},{'컴응': 10191}
{'일산': 1},{'일산': 10192}
{'수라도': 1},{'수라도': 10193}
{'나안': 1},{'나안': 10194}
{'제부도': 1},{'제부도': 10195}
{'선글': 1},{'선글': 10196}
{'어머나': 1},{'어머나': 10197}
{'소나무': 1},{'소나무': 10198}
{'삼백팔십이': 1},{'삼백팔십이': 10199}
{'사오팔오': 1},{'사오팔오': 10200}
{'고공': 1},{'고공': 10201}
{'헤진': 1},{'헤진': 10202}
{'임은영': 1},{'임은영': 10203}
{'이진희': 1},{'이진희': 10204}
{'박효': 1},{'박효': 10205}
{'오일팔일': 1},{'오일팔일': 10206}
{'음편': 1},{'음편': 10207}
{'오백만': 1},{'오백만': 10208}
{'거덩': 1},{'거덩': 10209}
{'일육일구': 1},{'일육일구': 10210}
{'신구': 1},{'신구': 10211}
{'모자라': 1},{'모자라': 10212}
{'이즈': 1},{'이즈': 10213}
{'품앗이': 1},{'품앗이': 10214}
{'시온': 1},{'시온': 10215}
{'강원': 1},{'강원': 10216}
{'해삼육일': 1},{'해삼육일': 10217}
{'환일': 1},{'환일': 10218}
{'문지혜': 1},{'문지혜': 10219}
{'로구': 1},{'로구': 10220}
{'밀고': 1},{'밀고': 10221}
{'아었었나': 1},{'아었었나': 10222}
{'티아고': 1},{'티아고': 10223}
{'신입생': 1},{'신입생': 10224}
{'검증': 1},{'검증': 10225}
