nounsAllCount,nounsAllIndex
"('일본', 84)","('일본', 734)"
"('보신', 84)","('보신', 735)"
"('에스케이', 83)","('에스케이', 736)"
"('오프', 83)","('오프', 737)"
"('다섯시', 83)","('다섯시', 738)"
"('가시', 83)","('가시', 739)"
"('정이', 83)","('정이', 740)"
"('불량', 83)","('불량', 741)"
"('알파벳', 83)","('알파벳', 742)"
"('문명', 83)","('문명', 743)"
"('유월', 82)","('유월', 744)"
"('여객', 82)","('여객', 745)"
"('육오', 82)","('육오', 746)"
"('영영', 82)","('영영', 747)"
"('삼구', 82)","('삼구', 748)"
"('기내', 82)","('기내', 749)"
"('노스페이스', 81)","('노스페이스', 750)"
"('어어', 81)","('어어', 751)"
"('이사', 81)","('이사', 752)"
"('제거', 81)","('제거', 753)"
"('별도', 81)","('별도', 754)"
"('나라', 81)","('나라', 755)"
"('오십오분', 81)","('오십오분', 756)"
"('지난', 80)","('지난', 757)"
"('제시', 80)","('제시', 758)"
"('기록', 80)","('기록', 759)"
"('규정', 80)","('규정', 760)"
"('보이', 80)","('보이', 761)"
"('국제공항', 80)","('국제공항', 762)"
"('프라다', 80)","('프라다', 763)"
"('브이아이', 80)","('브이아이', 764)"
"('매일', 79)","('매일', 765)"
"('종류', 78)","('종류', 766)"
"('십팔', 78)","('십팔', 767)"
"('일팔', 78)","('일팔', 768)"
"('전자', 78)","('전자', 769)"
"('한글', 78)","('한글', 770)"
"('하단', 78)","('하단', 771)"
"('당시', 77)","('당시', 772)"
"('구십일', 77)","('구십일', 773)"
"('오오', 77)","('오오', 774)"
"('브라운', 77)","('브라운', 775)"
"('확정', 77)","('확정', 776)"
"('팔사', 76)","('팔사', 777)"
"('언니', 76)","('언니', 778)"
"('구공', 76)","('구공', 779)"
"('거부', 76)","('거부', 780)"
"('보기', 75)","('보기', 781)"
"('구이', 75)","('구이', 782)"
"('캡쳐', 75)","('캡쳐', 783)"
"('진짜', 75)","('진짜', 784)"
"('일오', 75)","('일오', 785)"
"('무료', 75)","('무료', 786)"
"('갑자기', 75)","('갑자기', 787)"
"('육사', 75)","('육사', 788)"
"('업무', 75)","('업무', 789)"
"('사사', 75)","('사사', 790)"
"('중인', 74)","('중인', 791)"
"('대부분', 74)","('대부분', 792)"
"('화요일', 74)","('화요일', 793)"
"('칠오구', 74)","('칠오구', 794)"
"('작년', 74)","('작년', 795)"
"('고거', 74)","('고거', 796)"
"('세시', 74)","('세시', 797)"
"('로더', 74)","('로더', 798)"
"('전정희', 73)","('전정희', 799)"
"('나스', 73)","('나스', 800)"
"('부서', 73)","('부서', 801)"
"('통신사', 73)","('통신사', 802)"
"('이신', 73)","('이신', 803)"
"('오칠', 72)","('오칠', 804)"
"('오십오', 72)","('오십오', 805)"
"('에이엔', 72)","('에이엔', 806)"
"('하나로', 72)","('하나로', 807)"
"('사백', 72)","('사백', 808)"
"('복합', 72)","('복합', 809)"
"('구분', 72)","('구분', 810)"
"('우편물', 72)","('우편물', 811)"
"('비회', 72)","('비회', 812)"
"('거가', 72)","('거가', 813)"
"('어저께', 71)","('어저께', 814)"
"('대상', 70)","('대상', 815)"
"('시로', 70)","('시로', 816)"
"('어머니', 70)","('어머니', 817)"
"('보이시', 70)","('보이시', 818)"
"('최대한', 70)","('최대한', 819)"
"('죄송', 69)","('죄송', 820)"
"('칠사', 69)","('칠사', 821)"
"('이십일일', 69)","('이십일일', 822)"
"('시간대', 69)","('시간대', 823)"
"('카테고리', 69)","('카테고리', 824)"
"('바비', 69)","('바비', 825)"
"('이오', 69)","('이오', 826)"
"('사십오분', 69)","('사십오분', 827)"
"('신세계', 68)","('신세계', 828)"
"('육시', 68)","('육시', 829)"
"('인식', 68)","('인식', 830)"
"('양해', 68)","('양해', 831)"
"('자녀', 68)","('자녀', 832)"
"('십오일', 68)","('십오일', 833)"
"('변동', 67)","('변동', 834)"
"('서요', 67)","('서요', 835)"
"('대문자', 67)","('대문자', 836)"
"('예상', 67)","('예상', 837)"
"('그쵸', 67)","('그쵸', 838)"
"('초기', 67)","('초기', 839)"
"('업그레이드', 67)","('업그레이드', 840)"
"('이자', 67)","('이자', 841)"
"('지정', 66)","('지정', 842)"
"('항상', 66)","('항상', 843)"
"('디올', 66)","('디올', 844)"
"('세트', 66)","('세트', 845)"
"('지장', 65)","('지장', 846)"
"('선정', 65)","('선정', 847)"
"('아음', 65)","('아음', 848)"
"('십삼일', 65)","('십삼일', 849)"
"('임현', 65)","('임현', 850)"
"('라코스테', 64)","('라코스테', 851)"
"('십사일', 64)","('십사일', 852)"
"('크리', 64)","('크리', 853)"
"('동그라미', 64)","('동그라미', 854)"
"('팔오', 64)","('팔오', 855)"
"('부터', 64)","('부터', 856)"
"('부두', 64)","('부두', 857)"
"('이미지', 64)","('이미지', 858)"
"('정각', 64)","('정각', 859)"
"('그날', 64)","('그날', 860)"
"('말론', 64)","('말론', 861)"
"('팔육', 64)","('팔육', 862)"
"('티티', 64)","('티티', 863)"
"('이십구일', 63)","('이십구일', 864)"
"('가가', 63)","('가가', 865)"
"('이만원', 63)","('이만원', 866)"
"('삼만원', 63)","('삼만원', 867)"
"('소문자', 63)","('소문자', 868)"
"('과정', 63)","('과정', 869)"
"('한국어', 63)","('한국어', 870)"
"('수요일', 63)","('수요일', 871)"
"('서면', 62)","('서면', 872)"
"('이십팔일', 62)","('이십팔일', 873)"
"('소진', 62)","('소진', 874)"
"('장소', 62)","('장소', 875)"
"('내년', 62)","('내년', 876)"
"('수화물', 62)","('수화물', 877)"
"('폐점', 62)","('폐점', 878)"
"('오천', 62)","('오천', 879)"
"('아시', 61)","('아시', 880)"
"('기한', 61)","('기한', 881)"
"('다음주', 61)","('다음주', 882)"
"('동생', 61)","('동생', 883)"
"('타인', 61)","('타인', 884)"
"('평일', 60)","('평일', 885)"
"('육천', 60)","('육천', 886)"
"('귀국', 60)","('귀국', 887)"
"('은행', 60)","('은행', 888)"
"('칠백', 60)","('칠백', 889)"
"('왼쪽', 60)","('왼쪽', 890)"
"('설치', 60)","('설치', 891)"
"('굳이', 60)","('굳이', 892)"
"('이제인', 60)","('이제인', 893)"
"('사육', 60)","('사육', 894)"
"('번입', 59)","('번입', 895)"
"('일사', 59)","('일사', 896)"
"('열한시', 59)","('열한시', 897)"
"('참고', 59)","('참고', 898)"
"('공오', 59)","('공오', 899)"
"('재발', 59)","('재발', 900)"
"('탑스', 59)","('탑스', 901)"
"('버버리', 58)","('버버리', 902)"
"('이십삼일', 58)","('이십삼일', 903)"
"('유선', 58)","('유선', 904)"
"('메인', 58)","('메인', 905)"
"('삼시', 58)","('삼시', 906)"
"('더블', 58)","('더블', 907)"
"('비씨카드', 57)","('비씨카드', 908)"
"('퍼센트', 57)","('퍼센트', 909)"
"('구칠', 57)","('구칠', 910)"
"('시라', 57)","('시라', 911)"
"('대요', 57)","('대요', 912)"
"('멘트', 57)","('멘트', 913)"
"('구사', 57)","('구사', 914)"
"('상담사', 57)","('상담사', 915)"
"('이십이일', 57)","('이십이일', 916)"
"('캐리어', 57)","('캐리어', 917)"
"('자기', 57)","('자기', 918)"
"('삼사일', 56)","('삼사일', 919)"
"('팔칠', 56)","('팔칠', 920)"
"('서도', 56)","('서도', 921)"
"('카메라', 56)","('카메라', 922)"
"('프리', 56)","('프리', 923)"
"('반납', 56)","('반납', 924)"
"('오일이', 56)","('오일이', 925)"
"('팝업', 56)","('팝업', 926)"
"('일이구', 56)","('일이구', 927)"
"('가족', 56)","('가족', 928)"
"('나경', 56)","('나경', 929)"
"('육이구', 56)","('육이구', 930)"
"('삼삼', 55)","('삼삼', 931)"
"('이상은', 55)","('이상은', 932)"
"('담당', 55)","('담당', 933)"
"('제공', 55)","('제공', 934)"
"('이십구', 55)","('이십구', 935)"
"('인지', 55)","('인지', 936)"
"('캠퍼', 55)","('캠퍼', 937)"
"('프라임', 55)","('프라임', 938)"
"('육삼', 55)","('육삼', 939)"
"('아래쪽', 55)","('아래쪽', 940)"
"('십칠일', 55)","('십칠일', 941)"
"('사십팔', 55)","('사십팔', 942)"
"('몽블랑', 55)","('몽블랑', 943)"
"('이로', 55)","('이로', 944)"
"('요금', 55)","('요금', 945)"
"('아시아', 55)","('아시아', 946)"
"('발행', 54)","('발행', 947)"
"('아파트', 54)","('아파트', 948)"
"('단독', 54)","('단독', 949)"
"('십팔일', 54)","('십팔일', 950)"
"('블리블리', 54)","('블리블리', 951)"
"('가운데', 54)","('가운데', 952)"
"('응모', 54)","('응모', 953)"
"('아인', 53)","('아인', 954)"
"('그로그', 53)","('그로그', 955)"
"('일찍', 53)","('일찍', 956)"
"('상이', 53)","('상이', 957)"
"('홍콩', 53)","('홍콩', 958)"
"('잡화', 53)","('잡화', 959)"
"('지하', 53)","('지하', 960)"
"('달이', 53)","('달이', 961)"
"('이십사일', 53)","('이십사일', 962)"
"('미국', 53)","('미국', 963)"
"('표기', 53)","('표기', 964)"
"('이십칠일', 52)","('이십칠일', 965)"
"('신지', 52)","('신지', 966)"
"('임의', 52)","('임의', 967)"
"('오팔', 52)","('오팔', 968)"
"('팔천', 52)","('팔천', 969)"
"('오육', 52)","('오육', 970)"
"('색깔', 52)","('색깔', 971)"
"('경과', 52)","('경과', 972)"
"('오사', 52)","('오사', 973)"
"('십사', 52)","('십사', 974)"
"('위로', 51)","('위로', 975)"
"('불로', 51)","('불로', 976)"
"('사삼', 51)","('사삼', 977)"
"('엘지', 51)","('엘지', 978)"
"('프리미엄', 51)","('프리미엄', 979)"
"('타임', 51)","('타임', 980)"
"('최두영', 51)","('최두영', 981)"
"('아이폰', 50)","('아이폰', 982)"
"('삼육', 50)","('삼육', 983)"
"('육년', 50)","('육년', 984)"
"('별개', 50)","('별개', 985)"
"('십칠', 50)","('십칠', 986)"
"('시공', 50)","('시공', 987)"
"('모양', 50)","('모양', 988)"
"('소니', 50)","('소니', 989)"
"('판도라', 50)","('판도라', 990)"
"('개월', 49)","('개월', 991)"
"('걱정', 49)","('걱정', 992)"
"('제목', 49)","('제목', 993)"
"('강화', 49)","('강화', 994)"
"('비씨', 49)","('비씨', 995)"
"('칠십', 49)","('칠십', 996)"
"('부담', 49)","('부담', 997)"
"('매년', 49)","('매년', 998)"
"('첨부', 49)","('첨부', 999)"
"('이삼일', 49)","('이삼일', 1000)"
